isHome,shotType,goalType,situation,shootoutOrder,bodyPart,goalMouthLocation,xg,xgot,id,time,timeSeconds,incidentType,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,player.name,player.firstName,player.lastName,player.slug,player.shortName,player.position,player.jerseyNumber,player.userCount,player.gender,player.sofascoreId,player.id,player.fieldTranslations.nameTranslation.ar,player.fieldTranslations.nameTranslation.ru,player.fieldTranslations.shortNameTranslation.ar,player.fieldTranslations.shortNameTranslation.ru,playerCoordinates.x,playerCoordinates.y,playerCoordinates.z,goalMouthCoordinates.x,goalMouthCoordinates.y,goalMouthCoordinates.z,goalkeeper.name,goalkeeper.slug,goalkeeper.shortName,goalkeeper.position,goalkeeper.jerseyNumber,goalkeeper.userCount,goalkeeper.gender,goalkeeper.sofascoreId,goalkeeper.id,goalkeeper.fieldTranslations.nameTranslation.ar,goalkeeper.fieldTranslations.nameTranslation.bn,goalkeeper.fieldTranslations.nameTranslation.hi,goalkeeper.fieldTranslations.nameTranslation.ru,goalkeeper.fieldTranslations.shortNameTranslation.ar,goalkeeper.fieldTranslations.shortNameTranslation.bn,goalkeeper.fieldTranslations.shortNameTranslation.hi,goalkeeper.fieldTranslations.shortNameTranslation.ru,draw.start.x,draw.start.y,draw.end.x,draw.end.y,draw.goal.x,draw.goal.y,player.fieldTranslations.nameTranslation.bn,player.fieldTranslations.nameTranslation.hi,player.fieldTranslations.shortNameTranslation.bn,player.fieldTranslations.shortNameTranslation.hi,blockCoordinates.x,blockCoordinates.y,blockCoordinates.z,draw.block.x,draw.block.y,addedTime,match_id,goalkeeper.firstName,goalkeeper.lastName
True,block,,assisted,,head,low-left,0.019741132855415,0.0,7578364,7,398,shot,39,2302,398,Vladimír Coufal,,,vladimir-coufal,V. Coufal,D,34,2085,M,em7758,138024,فلاديمير كوفال,Владимир Цоуфал,ف. كوفال,В. Цоуфал,13.9,52.8,0,0,52.6,19.0,Raúl Rangel,jose-rangel,R. Rangel,G,1,3667.0,M,ekj3p4,990408.0,راؤول رانغيل,,,Рауль Ранхель,ر. رانغيل,,,Р. Ранхель,52.8,13.9,47.4,0,47.4,81.0,ভ্লাদিমির কউফল,व्लादिमीर कुफाल,ভি. কউফল,वी. कुफाल,12.3,52.2,0.0,52.2,12.3,,15186732,,
True,block,,regular,,right-foot,low-right,0.052020031958818,0.0,7582387,90,5550,shot,1,750,150,Jeremy Antonisse,Jeremy,Antonisse,jeremy-antonisse,J. Antonisse,M,7,268,M,p96upw,1092638,جيريمي أنطونيس, Джереми Антониссе,ج. أنطونيس, Д. Антониссе,16.3,37.8,0,0,45.4,16.7,Yahia Fofana,yahia-fofana,Y. Fofana,G,75,4689.0,M,yahia.fofana_,877977.0,يحيى فوفانا,ইয়াহিয়া ফোফানা,याहिया फ़ोफ़ाना,Яхья Фофана,ي. فوفانا,ওয়াই. ফোফানা,वाई. फ़ोफ़ाना,Я. Фофана,37.8,16.3,54.6,0,54.6,83.3,জেরেমি অ্যান্টোনিস,जेरेमी एंटोनिस,জে. অ্যান্টোনিস,जे. एंटोनिस,12.0,42.4,0.0,42.4,12.0,3.0,15186908,Yahia,Fofana
True,miss,,assisted,,left-foot,left,0.041067514568567,0.0,7582385,90,5499,shot,1,801,99,Gervane Kastaneer,,,gervane-kastaneer,G. Kastaneer,F,9,461,M,r8iahm,798178,جيرفان كاستانير,Джервейн Кастанир,ج. كاستانير,Д. Кастанир,18.9,48.5,0,0,63.2,1.4,Yahia Fofana,yahia-fofana,Y. Fofana,G,75,4689.0,M,yahia.fofana_,877977.0,يحيى فوفانا,ইয়াহিয়া ফোফানা,याहिया फ़ोफ़ाना,Яхья Фофана,ي. فوفانا,ওয়াই. ফোফানা,वाई. फ़ोफ़ाना,Я. Фофана,48.5,18.9,36.8,0,36.8,98.6,,,,,,,,,,2.0,15186908,Yahia,Fofana
False,save,,regular,,right-foot,low-right,0.25995796918869,0.30123719573021,7582383,89,5309,shot,2,91,2609,Elye Wahi,,,elye-wahi,E. Wahi,F,17,5540,M,e.wahi7,979315,إيلي واهي,Элье Ваи,إ. واهي,Э. Ваи,7.7,67.0,0,0,47.4,4.4,Eloy Room,eloy-room,E. Room,G,1,8800.0,M,iwxfwe,40859.0,إلوي روم,এলয় রুম,एलॉय रूम,Элой Рум,إ. روم,ই. রুম,ई. रूम,Э. Рум,67.0,7.7,52.6,0,52.6,95.6,এলিয়ে ওয়াহি,एली वाही,ই. ওয়াহি,ई. वाही,4.7,61.6,0.0,61.6,4.7,,15186908,,
True,miss,,set-piece,,head,close-high,0.080468237400055,0.0,7582382,79,4688,shot,12,712,1988,Juninho Bacuna,Juninho,Bacuna,juninho-bacuna,J. Bacuna,M,7,1086,M,vk9vgs,788971,جونينهو باكونا,Жуниньо Бакуна,ج. باكونا,Ж. Бакуна,8.0,51.3,0,0,48.6,56.9,Yahia Fofana,yahia-fofana,Y. Fofana,G,75,4689.0,M,yahia.fofana_,877977.0,يحيى فوفانا,ইয়াহিয়া ফোফানা,याहिया फ़ोफ़ाना,Яхья Фофана,ي. فوفانا,ওয়াই. ফোফানা,वाई. फ़ोफ़ाना,Я. Фофана,51.3,8.0,51.4,0,51.4,43.1,জুনিনহো বাকুনা,जुनिन्हो बाकुना,জে. বাকুনা,जे. बाकुना,,,,,,,15186908,Yahia,Fofana
True,miss,,set-piece,,head,left,0.1032542809844,0.0,7582381,79,4686,shot,12,714,1986,Leandro Bacuna,,,leandro-bacuna,L. Bacuna,M,10,836,M,kvp4yj,74545,لياندرو باكونا,Леандро Бакуна,ل. باكونا,Л. Бакуна,7.7,51.4,0,0,99.0,4.2,Yahia Fofana,yahia-fofana,Y. Fofana,G,75,4689.0,M,yahia.fofana_,877977.0,يحيى فوفانا,ইয়াহিয়া ফোফানা,याहिया फ़ोफ़ाना,Яхья Фофана,ي. فوفانا,ওয়াই. ফোফানা,वाई. फ़ोफ़ाना,Я. Фофана,51.4,7.7,1.0,0,1.0,95.8,লিয়েন্দ্রো বাকুনা,लिआंड्रो बाकुना,এল. বাকুনা,एल. बाकुना,8.8,53.8,0.0,53.8,8.8,,15186908,Yahia,Fofana
True,save,,assisted,,left-foot,low-right,0.014905677177012,0.03896065056324,7582285,74,4411,shot,17,989,1711,Tahith Chong,Tahith,Chong,tahith-chong,T. Chong,M,19,4814,M,cy7ujg,825845,تايث تشونغ,Тахит Чонг,ت. تشونغ,Т. Чонг,17.3,72.6,0,0,48.0,15.2,Yahia Fofana,yahia-fofana,Y. Fofana,G,75,4689.0,M,yahia.fofana_,877977.0,يحيى فوفانا,ইয়াহিয়া ফোফানা,याहिया फ़ोफ़ाना,Яхья Фофана,ي. فوفانا,ওয়াই. ফোফানা,वाई. फ़ोफ़ाना,Я. Фофана,72.6,17.3,52.0,0,52.0,84.8,তাহিথ চং,ताहित चोंग,টি. চং,टी. चोंग,2.5,53.4,0.0,53.4,2.5,,15186908,Yahia,Fofana
False,goal,regular,assisted,,left-foot,high-left,0.1299302726984,0.57324343919754,7582282,64,3792,shot,27,1608,1092,Nicolas Pépé,Nicolas,Pepe,nicolas-pepe,N. Pépé,F,19,16693,M,nicolas_pepe19,593526,نيكولاس بيبي,Николя Пепе,ن. بيبي,Н. Пепе,10.9,66.0,0,0,53.3,22.2,Eloy Room,eloy-room,E. Room,G,1,8800.0,M,iwxfwe,40859.0,إلوي روم,এলয় রুম,एलॉय रूम,Элой Рум,إ. روم,ই. রুম,ई. रूम,Э. Рум,66.0,10.9,46.7,0,46.7,77.8,নিকোলাস পেপে,निकोलस पेपे,এন. পেপে,एन. पेपे,,,,,,,15186908,,
True,miss,,assisted,,left-foot,close-high,0.07176112383604,0.0,7582279,55,3266,shot,36,2134,566,Sherel Constancio Floranus,Sherel Constancio,Floranus,sherel-constancio-floranus,S. Floranus,D,2,340,M,wg84ek,803021,شيريل كونستانسيو فلورانوس,Шерел Флоранус,ش. فلورانوس,Ш. Флоранус,22.1,47.4,0,0,53.8,52.8,Yahia Fofana,yahia-fofana,Y. Fofana,G,75,4689.0,M,yahia.fofana_,877977.0,يحيى فوفانا,ইয়াহিয়া ফোফানা,याहिया फ़ोफ़ाना,Яхья Фофана,ي. فوفانا,ওয়াই. ফোফানা,वाई. फ़ोफ़ाना,Я. Фофана,47.4,22.1,46.2,0,46.2,47.2,শেরেল ফ্লোরানাস,शेरेल फ्लोरानस,এস. ফ্লোরানাস,एस. फ्लोरानस,,,,,,,15186908,Yahia,Fofana
False,block,,assisted,,left-foot,low-centre,0.11729658395052,0.0,7582197,53,3129,shot,38,2271,429,Franck Kessié,,,franck-kessie,F. Kessié,M,,55301,M,franckkessie,359226,فرانك كيسيه,Франк Кессье,ف. كيسيه,Ф. Кессье,14.9,47.8,0,0,48.9,19.0,Eloy Room,eloy-room,E. Room,G,1,8800.0,M,iwxfwe,40859.0,إلوي روم,এলয় রুম,एलॉय रूम,Элой Рум,إ. روم,ই. রুম,ई. रूम,Э. Рум,47.8,14.9,51.1,0,51.1,81.0,ফ্রাঙ্ক কেসি,फ्रैंक केसी,এফ. কেসি,एफ. केसी,12.3,48.4,0.0,48.4,12.3,,15186908,,
True,block,,corner,,head,low-left,0.037042625248432,0.0,7582196,45,2875,shot,1,2525,175,Jurien Gaari,,,jurien-gaari,J. Gaari,D,3,367,M,svijh3,884944,جوريان قاري,Жюрьен Гаари,ج. قاري,Ж. Гаари,4.2,39.7,0,0,52.1,19.0,Yahia Fofana,yahia-fofana,Y. Fofana,G,75,4689.0,M,yahia.fofana_,877977.0,يحيى فوفانا,ইয়াহিয়া ফোফানা,याहिया फ़ोफ़ाना,Яхья Фофана,ي. فوفانا,ওয়াই. ফোফানা,वाई. फ़ोफ़ाना,Я. Фофана,39.7,4.2,47.9,0,47.9,81.0,জুরিয়েন গ্যারি,ज्यूरियन गारी,জে. গ্যারি,जे. गारी,3.4,41.1,0.0,41.1,3.4,3.0,15186908,Yahia,Fofana
True,miss,,assisted,,right-foot,close-left,0.024549193680286,0.0,7582091,44,2596,shot,2,104,2596,Leandro Bacuna,,,leandro-bacuna,L. Bacuna,M,10,836,M,kvp4yj,74545,لياندرو باكونا,Леандро Бакуна,ل. باكونا,Л. Бакуна,10.5,30.9,0,0,59.2,2.8,Yahia Fofana,yahia-fofana,Y. Fofana,G,75,4689.0,M,yahia.fofana_,877977.0,يحيى فوفانا,ইয়াহিয়া ফোফানা,याहिया फ़ोफ़ाना,Яхья Фофана,ي. فوفانا,ওয়াই. ফোফানা,वाई. फ़ोफ़ाना,Я. Фофана,30.9,10.5,40.8,0,40.8,97.2,লিয়েন্দ্রো বাকুনা,लिआंड्रो बाकुना,এল. বাকুনা,एल. बाकुना,,,,,,,15186908,Yahia,Fofana
True,miss,,assisted,,left-foot,left,0.016619762405753,0.0,7582090,40,2340,shot,6,360,2340,Tahith Chong,Tahith,Chong,tahith-chong,T. Chong,M,19,4814,M,cy7ujg,825845,تايث تشونغ,Тахит Чонг,ت. تشونغ,Т. Чонг,25.7,56.2,0,0,61.7,29.2,Yahia Fofana,yahia-fofana,Y. Fofana,G,75,4689.0,M,yahia.fofana_,877977.0,يحيى فوفانا,ইয়াহিয়া ফোফানা,याहिया फ़ोफ़ाना,Яхья Фофана,ي. فوفانا,ওয়াই. ফোফানা,वाई. फ़ोफ़ाना,Я. Фофана,56.2,25.7,38.3,0,38.3,70.8,তাহিথ চং,ताहित चोंग,টি. চং,टी. चोंग,,,,,,,15186908,Yahia,Fofana
False,miss,,assisted,,left-foot,close-left,0.12750960886478,0.0,7582078,23,1330,shot,23,1370,1330,Amad Diallo,,,diallo-amad,A. Diallo,M,16,127027,M,AmadDiallo19,971037,أماد ديالو,Амад Диалло,أ. ديالو,А. Диалло,17.5,55.2,0,0,59.0,31.9,Eloy Room,eloy-room,E. Room,G,1,8800.0,M,iwxfwe,40859.0,إلوي روم,এলয় রুম,एलॉय रूम,Элой Рум,إ. روم,ই. রুম,ई. रूम,Э. Рум,55.2,17.5,41.0,0,41.0,68.1,"ডায়ালো, আমাদ","डायलो, अमाद",এ. ডায়ালো,ए. अमाद,10.7,49.8,0.0,49.8,10.7,,15186908,,
False,miss,,assisted,,left-foot,right,0.20393051207066,0.0,7582077,18,1064,shot,28,1636,1064,Amad Diallo,,,diallo-amad,A. Diallo,M,16,127027,M,AmadDiallo19,971037,أماد ديالو,Амад Диалло,أ. ديالو,А. Диалло,9.3,51.9,0,0,25.6,4.2,Eloy Room,eloy-room,E. Room,G,1,8800.0,M,iwxfwe,40859.0,إلوي روم,এলয় রুম,एलॉय रूम,Элой Рум,إ. روم,ই. রুম,ई. रूम,Э. Рум,51.9,9.3,74.4,0,74.4,95.8,"ডায়ালো, আমাদ","डायलो, अमाद",এ. ডায়ালো,ए. अमाद,,,,,,,15186908,,
True,miss,,assisted,,right-foot,left,0.017455803230405,0.0,7582076,14,827,shot,32,1873,827,Jurien Gaari,,,jurien-gaari,J. Gaari,D,3,367,M,svijh3,884944,جوريان قاري,Жюрьен Гаари,ج. قاري,Ж. Гаари,25.3,67.9,0,0,60.5,5.6,Yahia Fofana,yahia-fofana,Y. Fofana,G,75,4689.0,M,yahia.fofana_,877977.0,يحيى فوفانا,ইয়াহিয়া ফোফানা,याहिया फ़ोफ़ाना,Яхья Фофана,ي. فوفانا,ওয়াই. ফোফানা,वाई. फ़ोफ़ाना,Я. Фофана,67.9,25.3,39.5,0,39.5,94.4,জুরিয়েন গ্যারি,ज्यूरियन गारी,জে. গ্যারি,जे. गारी,,,,,,,15186908,Yahia,Fofana
False,miss,,assisted,,left-foot,close-left,0.042691230773926,0.0,7582074,10,545,shot,36,2155,545,Amad Diallo,,,diallo-amad,A. Diallo,M,16,127027,M,AmadDiallo19,971037,أماد ديالو,Амад Диалло,أ. ديالو,А. Диалло,18.1,65.2,0,0,57.8,2.8,Eloy Room,eloy-room,E. Room,G,1,8800.0,M,iwxfwe,40859.0,إلوي روم,এলয় রুম,एलॉय रूम,Элой Рум,إ. روم,ই. রুম,ई. रूम,Э. Рум,65.2,18.1,42.2,0,42.2,97.2,"ডায়ালো, আমাদ","डायलो, अमाद",এ. ডায়ালো,ए. अमाद,,,,,,,15186908,,
False,goal,regular,assisted,,left-foot,low-centre,0.42798513174057,0.98124009370804,7582072,7,364,shot,39,2336,364,Nicolas Pépé,Nicolas,Pepe,nicolas-pepe,N. Pépé,F,19,16693,M,nicolas_pepe19,593526,نيكولاس بيبي,Николя Пепе,ن. بيبي,Н. Пепе,4.5,47.3,0,0,49.4,1.9,Eloy Room,eloy-room,E. Room,G,1,8800.0,M,iwxfwe,40859.0,إلوي روم,এলয় রুম,एलॉय रूम,Элой Рум,إ. روم,ই. রুম,ई. रूम,Э. Рум,47.3,4.5,50.6,0,50.6,98.1,নিকোলাস পেপে,निकोलस पेपे,এন. পেপে,एन. पेपे,,,,,,,15186908,,
True,save,,regular,,left-foot,low-centre,0.041193552315235,0.022868007421494,7582034,2,94,shot,44,2606,94,Tahith Chong,Tahith,Chong,tahith-chong,T. Chong,M,19,4814,M,cy7ujg,825845,تايث تشونغ,Тахит Чонг,ت. تشونغ,Т. Чонг,21.9,40.1,0,0,50.3,19.6,Yahia Fofana,yahia-fofana,Y. Fofana,G,75,4689.0,M,yahia.fofana_,877977.0,يحيى فوفانا,ইয়াহিয়া ফোফানা,याहिया फ़ोफ़ाना,Яхья Фофана,ي. فوفانا,ওয়াই. ফোফানা,वाई. फ़ोफ़ाना,Я. Фофана,40.1,21.9,49.7,0,49.7,80.4,তাহিথ চং,ताहित चोंग,টি. চং,टी. चोंग,1.9,50.4,0.0,50.4,1.9,,15186908,Yahia,Fofana
False,miss,,throw-in-set-piece,,left-foot,high,0.016303479671478,0.0,7582388,90,5671,shot,1,629,271,Pascal Groß,,,pascal-gro,P. Groß,M,13,5208,M,pascalgross65,48480,باسكال غروس,Паскаль Гросс,ب. غروس,П. Гросс,23.0,58.8,0,0,52.3,90.3,Hernán Galíndez,hernan-galindez,H. Galíndez,G,1,2956.0,M,cb45pg,588618.0,هيرنان غالينديس,হার্নান গ্যালিন্ডেজ,हर्नान गैलिन्डेज़,Эрнан Галиндес,ه. غالينديس,এইচ. গ্যালিন্ডেজ,एच. गैलिन्डेज़,Э. Галиндес,58.8,23.0,47.7,0,47.7,9.7,প্যাসকেল গ্রোস,पास्कल ग्रोस,পি. গ্রোস,पी. ग्रोस,,,,,,5.0,15186907,Hernan,Galindez
False,miss,,assisted,,left-foot,close-left,0.025815036147833,0.0,7582386,90,5534,shot,1,766,134,Deniz Undav,Deniz,Undav,deniz-undav,D. Undav,F,26,26697,M,denizundav,794298,دينيز أونداف,Дениз Ундав,د. أونداف,Д. Ундав,3.4,31.3,0,0,57.5,18.1,Hernán Galíndez,hernan-galindez,H. Galíndez,G,1,2956.0,M,cb45pg,588618.0,هيرنان غالينديس,হার্নান গ্যালিন্ডেজ,हर्नान गैलिन्डेज़,Эрнан Галиндес,ه. غالينديس,এইচ. গ্যালিন্ডেজ,एच. गैलिन्डेज़,Э. Галиндес,31.3,3.4,42.5,0,42.5,81.9,ডেনিজ উন্দাভ,डेनिस उंदाव,ডি. উন্দাভ,डी. उंदाव,,,,,,3.0,15186907,Hernan,Galindez
True,goal,regular,corner,,left-foot,high-right,0.56921994686127,0.93349039554596,7582380,77,4619,shot,14,781,1919,Gonzalo Plata,Gonzalo,Plata,gonzalo-plata,G. Plata,M,19,26259,M,gonzaloplata,937937,غونزالو بلاتا,Гонсало Плата,غ. بلاتا,Г. Плата,1.4,52.8,0,0,46.0,28.5,Manuel Neuer,manuel-neuer,M. Neuer,G,1,60537.0,M,MNeuer,8959.0,مانويل نوير,ম্যানুয়েল নিউয়ার,मैनुअल नॉयर,Мануэль Нойер,م. نوير,এম. নিউয়ার,एम. नॉयर,М. Нойер,52.8,1.4,54.0,0,54.0,71.5,গঞ্জালো প্লাটা,गोंजालो प्लाटा,জি.প্লাটা,जी. प्लाटा,,,,,,,15186907,,
True,block,,assisted,,left-foot,low-centre,0.28812775015831,0.0,7582378,77,4574,shot,14,826,1874,Kevin Rodriguez,Kevin Rodríguez,,rodriguez-kevin,K. Rodríguez,F,13,3712,M,tdeduq,1431770,كيفين رودريغز,Кевин Родригес,ك. رودريغز,К. Родригес,4.6,46.6,0,0,50.6,19.0,Manuel Neuer,manuel-neuer,M. Neuer,G,1,60537.0,M,MNeuer,8959.0,مانويل نوير,ম্যানুয়েল নিউয়ার,मैनुअल नॉयर,Мануэль Нойер,م. نوير,এম. নিউয়ার,एम. नॉयर,М. Нойер,46.6,4.6,49.4,0,49.4,81.0,"রদ্রিগেজ, কেভিন","रोड्रिग्ज़, केविन",কে. রদ্রিগেজ,के. रोड्रिग्ज़,3.4,47.3,0.0,47.3,3.4,,15186907,,
False,save,,fast-break,,left-foot,low-centre,0.1611712127924,0.037028655409813,7582377,76,4538,shot,15,862,1838,Leroy Sané,,,leroy-sane,L. Sané,M,10,45901,M,LeroySane,293519,ليروي ساني,Лерой Зане,ل. ساني,Л. Зане,14.2,40.5,0,0,50.1,15.8,Hernán Galíndez,hernan-galindez,H. Galíndez,G,1,2956.0,M,cb45pg,588618.0,هيرنان غالينديس,হার্নান গ্যালিন্ডেজ,हर्नान गैलिन्डेज़,Эрнан Галиндес,ه. غالينديس,এইচ. গ্যালিন্ডেজ,एच. गैलिन्डेज़,Э. Галиндес,40.5,14.2,49.9,0,49.9,84.2,লিরোয় সানে,लेरॉय साने,এল. সানে,एल. साने,4.6,46.7,0.0,46.7,4.6,,15186907,Hernan,Galindez
True,miss,,assisted,,left-foot,high-right,0.29998663067818,0.0,7582284,73,4324,shot,18,1076,1624,Gonzalo Plata,Gonzalo,Plata,gonzalo-plata,G. Plata,M,19,26259,M,gonzaloplata,937937,غونزالو بلاتا,Гонсало Плата,غ. بلاتا,Г. Плата,4.6,51.7,0,0,42.2,68.1,Manuel Neuer,manuel-neuer,M. Neuer,G,1,60537.0,M,MNeuer,8959.0,مانويل نوير,ম্যানুয়েল নিউয়ার,मैनुअल नॉयर,Мануэль Нойер,م. نوير,এম. নিউয়ার,एम. नॉयर,М. Нойер,51.7,4.6,57.8,0,57.8,31.9,গঞ্জালো প্লাটা,गोंजालो प्लाटा,জি.প্লাটা,जी. प्लाटा,,,,,,,15186907,,
False,block,,fast-break,,right-foot,low-centre,0.059495955705643,0.0,7582281,63,3775,shot,28,1625,1075,Florian Wirtz,,,florian-wirtz,F. Wirtz,M,7,159972,M,FWirtz,1019322,فلوريان فيرتز,Флориан Вирц,ف. فيرتز,Ф. Вирц,20.3,45.5,0,0,50.8,19.0,Hernán Galíndez,hernan-galindez,H. Galíndez,G,1,2956.0,M,cb45pg,588618.0,هيرنان غالينديس,হার্নান গ্যালিন্ডেজ,हर्नान गैलिन्डेज़,Эрнан Галиндес,ه. غالينديس,এইচ. গ্যালিন্ডেজ,एच. गैलिन्डेज़,Э. Галиндес,45.5,20.3,49.2,0,49.2,81.0,ফ্লোরিয়ান উইর্টজ,फ्लोरियन विर्ट्ज़,এফ. উইর্টজ,एफ. विर्ट्ज़,18.4,45.8,0.0,45.8,18.4,,15186907,Hernan,Galindez
True,save,,assisted,,right-foot,low-left,0.04612585529685,0.16995160281658,7582280,62,3711,shot,29,1689,1011,Enner Valencia,Enner,Valencia,enner-valencia,E. Valencia,F,30,15126,M,ennervalencia,106456,إينير فالنسيا,Эннер Валенсия,إينر فالنسيا,Э. Валенсия,22.2,61.7,0,0,52.5,13.3,Manuel Neuer,manuel-neuer,M. Neuer,G,1,60537.0,M,MNeuer,8959.0,مانويل نوير,ম্যানুয়েল নিউয়ার,मैनुअल नॉयर,Мануэль Нойер,م. نوير,এম. নিউয়ার,एम. नॉयर,М. Нойер,61.7,22.2,47.5,0,47.5,86.7,এনার ভ্যালেন্সিয়া,एनंर वेलेंसिया,এনার ভ্যালেন্সিয়া,एन्नर वेलेंसिया,2.5,53.1,0.0,53.1,2.5,,15186907,,
True,miss,,corner,,head,close-left,0.021613201126456,0.0,7582199,54,3230,shot,37,2170,530,Moisés Caicedo,Moises,Caicedo,moises-caicedo,M. Caicedo,M,25,90914,M,MoisesCaicedo55,987650,مويسيس كايسيدو,Моисес Кайседо,م. كايسيدو,М. Кайседо,3.4,34.9,0,0,59.2,9.7,Manuel Neuer,manuel-neuer,M. Neuer,G,1,60537.0,M,MNeuer,8959.0,مانويل نوير,ম্যানুয়েল নিউয়ার,मैनुअल नॉयर,Мануэль Нойер,م. نوير,এম. নিউয়ার,एम. नॉयर,М. Нойер,34.9,3.4,40.8,0,40.8,90.3,মোজেস কাইসেডো,मोइसेस कैसेडो,এম. কাইসেডো,एम. कैसेडो,,,,,,,15186907,,
